dbo.kbh_tab.invk96_kbh  ->  dbo.k96_tab.idnk96_k96  [invk96_kbh, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kbk_tab.idnka2_kbk  ->  dbo.ka2_tab.idnka2_ka2  [idnka2_kbk, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kbk_tab.idnkbh_kbk  ->  dbo.kbh_tab.idnkbh_kbh  [idnkbh_kbk, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kbn_tab.idnk12_kbn  ->  dbo.k12_tab.idnk12_k12  [idnk12_kbn, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kbn_tab.idnkbm_kbn  ->  dbo.kbm_tab.idnkbm_kbm  [idnkbm_kbn, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kbp_tab.idnkbn_kbp  ->  dbo.kbn_tab.idnkbn_kbn  [idnkbn_kbp, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kbq_tab.idnk12_kbq  ->  dbo.k12_tab.idnk12_k12  [idnk12_kbq, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kbr_tab.idnkap_kbr  ->  dbo.kap_tab.idnkap_kap  [idnkap_kbr, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kbu_tab.idnka4_kbu  ->  dbo.ka4_tab.idnka4_ka4  [idnka4_kbu, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kbu_tab.idnkbt_kbu  ->  dbo.kbt_tab.idnkbt_kbt  [idnkbt_kbu, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kbu_tab.idnwhs_kbu  ->  dbo.ka7_tab.idnka7_ka7  [idnwhs_kbu, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kbv_tab.idnk12_kbv  ->  dbo.k12_tab.idnk12_k12  [idnk12_kbv, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kbx_tab.idnk12_kbx  ->  dbo.k12_tab.idnk12_k12  [idnk12_kbx, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kbx_tab.idnkbw_kbx  ->  dbo.kbw_tab.idnkbw_kbw  [idnkbw_kbx, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kby_tab.idnkbx_kby  ->  dbo.kbx_tab.idnkbx_kbx  [idnkbx_kby, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kc1_tab.idnkc0_kc1  ->  dbo.kc0_tab.idnkc0_kc0  [idnkc0_kc1, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kc2_tab.idnkc1_kc2  ->  dbo.kc1_tab.idnkc1_kc1  [idnkc1_kc2, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kc4_tab.idnk08_kc4  ->  dbo.k08_tab.idnk08_k08  [idnk08_kc4, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kc4_tab.idnk10_kc4  ->  dbo.k10_tab.idnk10_k10  [idnk10_kc4, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kc6_tab.idnk96_kc6  ->  dbo.k96_tab.idnk96_k96  [idnk96_kc6, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kc6_tab.idnkap_kc6  ->  dbo.kap_tab.idnkap_kap  [idnkap_kc6, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kc7_tab.idnkc1_kc7  ->  dbo.kc1_tab.idnkc1_kc1  [idnkc1_kc7, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kc8_tab.idnkc6_kc8  ->  dbo.kc6_tab.idnkc6_kc6  [idnkc6_kc8, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kc8_tab.idnwhs_kc8  ->  dbo.ka7_tab.idnka7_ka7  [idnwhs_kc8, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kcb_tab.idnkca_kcb  ->  dbo.kca_tab.idnkca_kca  [idnkca_kcb, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kcb_tab.netkap_kcb  ->  dbo.kap_tab.idnkap_kap  [netkap_kcb, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kcc_tab.tesk14_kcc  ->  dbo.k14_tab.idnk14_k14  [tesk14_kcc, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kcd_tab.idnkcb_kcd  ->  dbo.kcb_tab.idnkcb_kcb  [idnkcb_kcd, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kcd_tab.idnkcc_kcd  ->  dbo.kcc_tab.idnkcc_kcc  [idnkcc_kcd_fk, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kce_tab.idnk14_kce  ->  dbo.k14_tab.idnk14_k14  [idnk14_kce, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kce_tab.idnkcd_kce  ->  dbo.kcd_tab.idnkcd_kcd  [idnkcd_kce, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kcf_tab.idnkcb_kcf  ->  dbo.kcb_tab.idnkcb_kcb  [idnkcb_kcf, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kcg_tab.idnk09_kcg  ->  dbo.k09_tab.idnk09_k09  [idnk09_kcg, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kcg_tab.idnkc4_kcg  ->  dbo.kc4_tab.idnkc4_kc4  [idnkc4_kcg, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kcl_tab.idnkan_kcl  ->  dbo.kan_tab.idnkan_kan  [idnkan_kcl, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kcm_tab.idnkcj_kcm  ->  dbo.kcj_tab.idnkcj_kcj  [idnkcj_kcm, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kcm_tab.idnkck_kcm  ->  dbo.kck_tab.idnkck_kck  [idnkck_kcm, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kcq_tab.abyk14_kcq  ->  dbo.k14_tab.idnk14_k14  [abyk14_kcq, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kcq_tab.ibyk14_kcq  ->  dbo.k14_tab.idnk14_k14  [ibyk14_kcq, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kcq_tab.idnk71_kcq  ->  dbo.k71_tab.idnk71_k71  [idnk71_kcq, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kcq_tab.idnkcp_kcq  ->  dbo.kcp_tab.idnkcp_kcp  [idnkcp_kcq, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kcr_tab.idnk39_kcr  ->  dbo.k39_tab.idnk39_k39  [idnk39_kcr, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kcs_tab.idnkcr_kcs  ->  dbo.kcr_tab.idnkcr_kcr  [idnkcr_kcs, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kct_tab.idnk39_kct  ->  dbo.k39_tab.idnk39_k39  [idnk39_kct, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kcu_tab.idnkcw_kcu  ->  dbo.kcw_tab.idnkcw_kcw  [idnkcw_kcu, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kcv_tab.idnkcu_kcv  ->  dbo.kcu_tab.idnkcu_kcu  [idnkcu_kcv, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kcw_tab.cark12_kcw  ->  dbo.k12_tab.idnk12_k12  [cark12_kcw, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kcw_tab.typkap_kcw  ->  dbo.kap_tab.idnkap_kap  [typkap_kcw, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kcw_tab.viakap_kcw  ->  dbo.kap_tab.idnkap_kap  [viakap_kcw, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kd0_tab.idnk08_kd0  ->  dbo.k08_tab.idnk08_k08  [idnk08_kd0, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kd0_tab.qtrk14_kd0  ->  dbo.k14_tab.idnk14_k14  [qtrk14_kd0, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kd0_tab.rfqk13_kd0  ->  dbo.k13_tab.idnk13_k13  [rfqk13_kd0, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kd1_tab.idnkd0_kd1  ->  dbo.kd0_tab.idnkd0_kd0  [idnkd0_kd1, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kd2_tab.idnk71_kd2  ->  dbo.k71_tab.idnk71_k71  [idnk71_kd2, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kd4_tab.idnkd3_kd4  ->  dbo.kd3_tab.idnkd3_kd3  [idnkd3_kd4, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kd4_tab.idnkd6_kd4  ->  dbo.kd6_tab.idnkd6_kd6  [idnkd6_kd4, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kd5_tab.idnkd7_kd5  ->  dbo.kd7_tab.idnkd7_kd7  [idnkd7_kd5, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kd7_tab.idnk08_kd7  ->  dbo.k08_tab.idnk08_k08  [idnk08_kd7, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kd7_tab.idnkd4_kd7  ->  dbo.kd4_tab.idnkd4_kd4  [idnkd4_kd7, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kd8_tab.idnk06_kd8  ->  dbo.k06_tab.idnk06_k06  [idnk06_kd8, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kd8_tab.idnk14_kd8  ->  dbo.k14_tab.idnk14_k14  [idnk14_kd8, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kd8_tab.idnkc4_kd8  ->  dbo.kc4_tab.idnkc4_kc4  [idnkc4_kd8, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kd8_tab.mfgk12_kd8  ->  dbo.k12_tab.idnk12_k12  [mfgk12_kd8, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kd8_tab.took12_kd8  ->  dbo.k12_tab.idnk12_k12  [took12_kd8, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kd9_tab.k12ptr_kd9  ->  dbo.k12_tab.idnk12_k12  [k12ptr_kd9, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kd9_tab.k12qto_kd9  ->  dbo.k12_tab.idnk12_k12  [k12qto_kd9, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kda_tab.idnkd8_kda  ->  dbo.kd8_tab.idnkd8_kd8  [idnkd8_kda, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kdb_tab.idnkd8_kdb  ->  dbo.kd8_tab.idnkd8_kd8  [idnkd8_kdb, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kde_tab.idnkdg_kde  ->  dbo.kdg_tab.idnkdg_kdg  [idnkdg_kde, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kde_tab.k14rqr_kde  ->  dbo.k14_tab.idnk14_k14  [k14rqr_kde, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kdg_tab.idnkdf_kdg  ->  dbo.kdf_tab.idnkdf_kdf  [idnkdf_kdg, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kdh_tab.idnk06_kdh  ->  dbo.k06_tab.idnk06_k06  [idnk06_kdh, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kdh_tab.idnk12_kdh  ->  dbo.k12_tab.idnk12_k12  [idnk12_kdh, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kdj_tab.idnk12_kdj  ->  dbo.k12_tab.idnk12_k12  [idnk12_kdj, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kdk_tab.idnk36_kdk  ->  dbo.k36_tab.idnk36_k36  [idnk36_kdk, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kdm_tab.idnkdk_kdm  ->  dbo.kdk_tab.idnkdk_kdk  [idnkdk_kdm, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kdm_tab.took12_kdm  ->  dbo.k12_tab.idnk12_k12  [took12_kdm, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kdn_tab.idnkdm_kdn  ->  dbo.kdm_tab.idnkdm_kdm  [idnkdm_kdn, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kdw_tab.idnk06_kdw  ->  dbo.k06_tab.idnk06_k06  [idnk06_kdw, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kdw_tab.idnk31_kdw  ->  dbo.k31_tab.idnk31_k31  [idnk31_kdw, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kdx_tab.idnk14_kdx  ->  dbo.k14_tab.idnk14_k14  [idnk14_kdx, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kdz_tab.bakk93_kdz  ->  dbo.k93_tab.idnk93_k93  [bakk93_kdz, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.kdz_tab.outk93_kdz  ->  dbo.k93_tab.idnk93_k93  [outk93_kdz, ondelete=NO_ACTION, onupdate=NO_ACTION]
dbo.keb_tab.idnkdd_keb  ->  dbo.kdd_tab.idnkdd_kdd  [idnkdd_keb, ondelete=NO_ACTION, onupdate=NO_ACTION]
